3,2,1114.47,222.41,95.86,209.95,1,-1,-1,-1
3,4,686.31,222.02,99.95,184.97,1,-1,-1,-1
3,5,598.88,203.95,78.00,197.77,1,-1,-1,-1
3,6,488.82,142.98,75.98,191.19,1,-1,-1,-1
3,7,724.89,495.23,161.28,334.30,1,-1,-1,-1
3,8,279.78,433.65,112.17,304.37,1,-1,-1,-1
3,9,1435.61,221.95,89.11,198.44,1,-1,-1,-1
3,10,98.13,271.20,111.57,203.98,1,-1,-1,-1
3,11,323.88,524.59,145.12,349.46,1,-1,-1,-1
3,12,49.49,713.46,149.28,365.54,1,-1,-1,-1
4,2,1120.23,223.95,94.52,207.02,1,-1,-1,-1
4,4,685.99,222.05,100.32,185.67,1,-1,-1,-1
4,5,598.94,206.15,77.38,196.41,1,-1,-1,-1
4,6,491.83,142.95,75.90,190.88,1,-1,-1,-1
4,7,720.07,495.02,161.43,335.70,1,-1,-1,-1
4,8,277.91,432.16,113.21,306.83,1,-1,-1,-1
4,9,1440.47,221.86,88.42,197.19,1,-1,-1,-1
4,10,99.55,270.16,111.36,203.19,1,-1,-1,-1
4,11,318.16,527.43,145.73,350.53,1,-1,-1,-1
4,12,46.54,712.24,149.78,366.76,1,-1,-1,-1
5,4,685.48,221.31,100.47,185.92,1,-1,-1,-1
5,5,599.24,208.36,77.34,196.72,1,-1,-1,-1
5,6,493.25,142.21,75.60,190.09,1,-1,-1,-1
5,7,715.13,494.96,161.88,338.33,1,-1,-1,-1
5,8,275.24,431.74,114.14,309.16,1,-1,-1,-1
5,9,1443.08,221.12,88.82,198.31,1,-1,-1,-1
5,10,99.34,268.38,111.82,203.69,1,-1,-1,-1
5,11,312.88,532.71,144.96,347.95,1,-1,-1,-1
5,12,43.07,711.87,149.98,367.13,1,-1,-1,-1
6,2,1129.62,227.00,95.78,207.57,1,-1,-1,-1
6,4,686.31,222.49,99.93,184.57,1,-1,-1,-1
6,5,599.14,210.51,77.00,196.13,1,-1,-1,-1
6,6,495.46,141.98,75.48,189.85,1,-1,-1,-1
6,7,712.19,497.09,161.33,339.18,1,-1,-1,-1
6,8,273.01,431.65,115.84,313.51,1,-1,-1,-1
6,9,1448.05,221.61,88.35,197.29,1,-1,-1,-1
6,10,100.72,268.54,111.87,203.15,1,-1,-1,-1
6,11,307.69,535.10,145.44,348.52,1,-1,-1,-1
6,12,40.96,713.93,149.26,365.07,1,-1,-1,-1
